Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Georeference,NYS Municipal Boundaries 2,New York Zip Codes 2,Counties 2
ELEC,SUNY ADIRONDACK SUNY ACC 1.5,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.355152,-73.65409,2021-07-15T00:00:00.000,181423,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.65409, 43.355152]}",818,785,2183
ELEC,Icon Parking 155 E 29th Street - Tesla Destination,155 E 29th St,,New York,NY,10016,,212-684-8259  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.742968,-73.980565,2020-11-03T00:00:00.000,115022,2021-03-11 23:22:17,P,,,2016-05-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.980565, 40.742968]}",749,739,2095
ELEC,CT ROCHESTER CTR GARAGE,655 Elmwood Ave,,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.124269,-77.621274,2021-07-15T00:00:00.000,162393,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.621274, 43.124269]}",537,1679,2093
ELEC,ProPark 29-10 Broadway - Tesla Destination,29-10 Broadway,,Astoria,NY,11106,,718-728-0460  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.762417,-73.926985,2020-11-03T00:00:00.000,150616,2021-03-11 23:22:17,P,,,2019-09-30T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.926985, 40.762417]}",196,878,2137
ELEC,Hunt County Vineyards - Tesla Destination,4021 Italy Hill Rd,,Branchport,NY,14418,,315-595-2812  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,5.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,42.591377,-77.172899,2020-11-03T00:00:00.000,114886,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.172899, 42.591377]}",94,174,2225
ELEC,MOTM FARMINGDALE,1110  Fulton St,,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.72338,-73.42903,2021-07-15T00:00:00.000,165308,2021-07-15 00:25:19,,,,2020-08-19T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.42903, 40.72338]}",1023,1115,2179
ELEC,Town of Brookhaven,1 Independence Hill,,Farmingville,NY,11738,,866-816-7584,E,,Public - Credit card at all times,"24 hours daily; also accepts PayPal, Apple Pay",A D M V,,,,,2.0,,,EV Connect,{'url': 'http://evconnect.com/'},200-9,40.843624,-73.015579,2021-02-15T00:00:00.000,184036,2021-03-08 15:41:45,LG,,,,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.015579, 40.843624]}",1022,1116,2179
ELEC,Country Inn & Suites - Rochester East,2851 Monroe Ave,,Rochester,NY,14618,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,,,,2.0,,,EV Connect,{'url': 'http://evconnect.com/'},GPS,43.1111495,-77.5486416999999,2020-04-08T00:00:00.000,155079,2021-03-11 23:22:17,P,,,2019-08-01T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.5486416999999, 43.1111495]}",553,1677,2093
ELEC,Selux Corp,5 Lumen Ln,,Highland,NY,12528,,866-816-7584,E,,Public,24 hours daily,,,,,,7.0,,,EV Connect,{'url': 'http://evconnect.com/'},GPS,41.739522,-73.9603623,2020-04-08T00:00:00.000,123116,2021-03-11 23:22:17,P,,,2019-04-01T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,HARDWARE_STORE,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.9603623, 41.739522]}",423,972,2182
ELEC,Glen Avenue Suites,6 Glen Ave,,Cooperstown,NY,13326,,607-547-5054,E,,Public,8am-6pm daily; for guest use only,,,,,,1.0,,,Non-Networked,,GPS,42.69854,-74.93117,2020-03-03T00:00:00.000,131661,2021-03-11 23:22:17,P,,,2019-07-15T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.93117, 42.69854]}",902,540,2136
ELEC,TownePlace Suites - Buffalo Airport,4265 Genesee St,,Buffalo,NY,14225,,716-839-1880,E,,Public,24 hours daily; two chargers for guest use only,,,,,,4.0,,,Non-Networked,,GPS,42.93057,-78.728499,2020-06-09T00:00:00.000,104733,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.728499, 42.93057]}",298,160,2041
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.738222,-74.005908,2020-11-03T00:00:00.000,115173,2021-03-11 23:22:17,P,,,2016-01-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.005908, 40.738222]}",749,738,2095
ELEC,Atlantic Center - Tesla Supercharger,625 Atlantic Avenue B12,,Brooklyn,NY,11217,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12.0,,Tesla,{'url': 'http://www.teslamotors.com/supercharger'},200-9,40.6837,-73.9743,2020-08-10T00:00:00.000,149300,2021-03-11 23:22:17,P,,,2019-09-30T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.9743, 40.6837]}",894,895,2090
ELEC,Calspan Corp Flight Research Center,2041 Niagara Falls Blvd,,Niagara Falls,NY,14034,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2.0,,,EV Connect,{'url': 'http://evconnect.com/'},200-8,43.09971,-78.939097,2020-04-08T00:00:00.000,94826,2021-03-11 23:22:17,P,,,2014-07-07T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.939097, 43.09971]}",132,168,2131
ELEC,CITY AMSTERDAM EV2,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.960337,-74.172382,2021-07-15T00:00:00.000,186154,2021-07-15 00:25:19,,,,2021-03-13T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.172382, 42.960337]}",497,1143,624
ELEC,DENNY’S / RED ROOF INN,100 Marginal Rd.,,Herkimer,NY,13350,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,{'url': 'https://www.electrifyamerica.com/'},GPS,43.018812,-74.991876,2021-07-15T00:00:00.000,170367,2021-07-15 01:12:37,,,,2020-12-18T00:00:00.000,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.991876, 43.018812]}",679,559,2088
ELEC,CASE CENTER LOT MUSIC HALL,815 N Broadway,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.095194,-73.782384,2021-07-15T00:00:00.000,123550,2021-07-15 00:25:19,,,,2019-06-05T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.782384, 43.095194]}",994,147,2141
ELEC,Park Kwik - 211 Atlantic - Tesla Destination,211 Atlantic Ave,,Brooklyn,NY,11201,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.689671,-73.991786,2020-11-03T00:00:00.000,169009,2021-03-11 23:22:17,P,,,2020-11-03T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.991786, 40.689671]}",894,880,2090
ELEC,ALBANY COUNTY RAIL TRAIL,839 Kenwood Ave Rail Trail,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.629269,-73.863661,2021-07-15T00:00:00.000,162134,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.863661, 42.629269]}",837,1406,2030
ELEC,KEELER STATION 03,1111 Troy Schenectady Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.767352,-73.812499,2021-07-15T00:00:00.000,190453,2021-07-15 00:25:19,,,,2021-05-31T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.812499, 42.767352]}",834,1288,2030
ELEC,Icon Parking 237 West Thames - Tesla Destination,237 W Thames,,New York,NY,10280,,212-786-4796  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,40.708465,-74.016762,2020-11-03T00:00:00.000,115062,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.016762, 40.708465]}",749,602,2095
ELEC,The Clinton Exchange - Tesla Destination,4 Clinton Square,,Syracuse,NY,13202,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,43.050899,-76.153729,2020-11-03T00:00:00.000,169169,2021-03-11 23:22:17,P,,,2020-11-03T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.153729, 43.050899]}",687,711,2132
ELEC,NYC FLEET DPRWFMARNA_1_L3,109-5 Marina Rd,,Corona,NY,11368,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.760609,-73.857002,2021-07-15T00:00:00.000,187658,2021-07-15 00:25:19,,,,2021-04-16T00:00:00.000,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.857002, 40.760609]}",196,838,2137
ELEC,NYC FLEET DPROCBRZAC_1_L3,625 Father Capodanno Blvd,,South Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.58297,-74.07527,2021-07-15T00:00:00.000,184949,2021-07-15 00:25:19,,,,2021-02-13T00:00:00.000,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.07527, 40.58297]}",585,608,
ELEC,Village of Canastota,205 S Peterboro St,,Canastota,NY,13032,,315-697-7559,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,43.077499,-75.752256,2021-05-06T00:00:00.000,187159,2021-05-06 13:19:19,P,,,2021-03-22T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-75.752256, 43.077499]}",136,351,2092
ELEC,CenterPark 4172 Broadway - Tesla Destination,4172 Broadway Ave,,Washington Heights,NY,10033,,212-543-2700  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,40.847482,-73.937862,2020-11-03T00:00:00.000,150571,2021-03-11 23:22:17,P,,,2019-09-30T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.937862, 40.847482]}",749,792,2095
ELEC,ELECTRIC DOG DELMAR VET 1,910 Delaware Ave,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.6074,-73.872826,2021-07-15T00:00:00.000,144998,2021-07-15 00:25:19,,,,2019-09-06T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.872826, 42.6074]}",837,1180,2030
ELEC,TATABROOKFIELD #2,11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.755077,-73.955605,2021-07-15T00:00:00.000,174179,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.955605, 40.755077]}",749,800,2095
ELEC,New York Hilton Midtown - Tesla Destination,1335 Avenue of the Americas,,New York,NY,10019,,212-586-7000  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,4.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.762445,-73.97971,2020-11-03T00:00:00.000,115011,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.97971, 40.762445]}",749,742,2095
ELEC,Liberty Street,105 Jay St,,Schenectady,NY,12305,,518-691-3119,E,,Public,24 hours daily,,,,,,10.0,,,LIVINGSTON,{'url': 'https://www.solution.energy/evse/'},GPS,42.814249,-73.938485,2021-06-07T00:00:00.000,189523,2021-06-07 17:37:37,P,,,2021-01-21T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,NONE,"{'type': 'Point', 'coordinates': [-73.938485, 42.814249]}",104,74,2142
ELEC,Prettejohn Public Parking Lot,17 Commercial St,Located behind the Livonia Inn,Livonia,NY,14487,,585-346-2010,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,42.821089,-77.668047,2020-06-09T00:00:00.000,87725,2021-03-11 23:22:17,LG,,,2017-09-13T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.668047, 42.821089]}",741,314,2091
ELEC,388 GREENWICH EV 01,388 Greenwich St,,New York,NY,10013,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.720654,-74.011216,2021-07-15T00:00:00.000,189385,2021-07-15 00:25:19,,,,2021-05-08T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.011216, 40.720654]}",749,737,2095
ELEC,BA #1 40BRITISH AMER,40 British American Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.768475,-73.82226,2021-07-15T00:00:00.000,143441,2021-07-15 00:25:19,,,,2019-08-15T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.82226, 42.768475]}",834,1288,2030
CNG,Clean Energy - Greenpoint - National Grid,287 Maspeth Ave,"I-278/Brooklyn Queens Expy, exit onto Vandervoort Ave S, left onto Maspeth Ave, and the station is on the left",Brooklyn,NY,11211,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,40.718037,-73.932309,2021-05-06T00:00:00.000,108,2021-05-06 13:19:19,T,,,2016-07-15T00:00:00.000,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1.0,NONE,1200.0,,,,,,,,,Q,3000 3600,HD,,,"{'type': 'Point', 'coordinates': [-73.932309, 40.718037]}",894,889,2090
ELEC,ECONOLODGE ECONOLODGE 1.1,237 W Main St,,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,44.848682,-74.30688,2021-07-15T00:00:00.000,154172,2021-07-15 00:25:19,,,,2020-02-29T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.30688, 44.848682]}",182,278,621
ELEC,COMFORT- CHARGE WINGATE 1.3,4054 ny-9l,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.41169,-73.708435,2021-07-15T00:00:00.000,182158,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.708435, 43.41169]}",820,128,2183
ELEC,"Country Inn & Suites by Radisson, Lake George - Tesla Destination",1130 U.S. 9,,Queensbury,NY,12804,,518-745-0180  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,43.348226,-73.690167,2020-11-03T00:00:00.000,122495,2021-03-11 23:22:17,P,,,2019-03-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.690167, 43.348226]}",818,785,2183
ELEC,Apple Parking 332 W 11th Street - Tesla Destination,332 W 11th St,,New York,NY,10014,,212-741-9079  877-798-3752,E,,Public - Call ahead,24 hours daily,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.735404,-74.007717,2020-11-03T00:00:00.000,115100,2021-03-11 23:22:17,P,,,2017-03-01T00:00:00.000,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.007717, 40.735404]}",749,738,2095
ELEC,Hampton Inn Potsdam - Tesla Destination,169 Market St,,Potsdam,NY,13676,,315-265-0100  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,44.682982,-74.987514,2020-11-03T00:00:00.000,115213,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.987514, 44.682982]}",312,1597,2140
ELEC,STATION 4TH FL MOTORGATE #2,Main St/10 River Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.764208,-73.947198,2021-07-15T00:00:00.000,168525,2021-07-15 00:25:19,,,,2020-11-17T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.947198, 40.764208]}",749,800,2095
ELEC,Dunkin’,405 W Main St,,Batavia,NY,14020,,585-483-1454,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,43.004421,-78.203921,2020-06-09T00:00:00.000,157965,2021-03-11 23:22:17,P,,,2020-05-15T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.203921, 43.004421]}",793,489,2086
ELEC,BURNS MGT EXCELSIOR 2,2125 Whistler Ct,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.093545,-73.755342,2021-07-15T00:00:00.000,173902,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.755342, 43.093545]}",994,147,2141
ELEC,MASTERCARD INT STATIION1,2000 Purchase St,,Harrison,NY,10577,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.024449,-73.714434,2021-07-15T00:00:00.000,173807,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.714434, 41.024449]}",973,1339,2185
ELEC,Treiber Nissan,320 N Comrie Ave,,Johnstown,NY,12095,,518-736-1300,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,43.025044,-74.358103,2020-06-09T00:00:00.000,44344,2021-03-11 23:22:17,P,,,2011-11-30T00:00:00.000,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.358103, 43.025044]}",384,1238,2085
ELEC,BLUE HILL PLAZA STATION 1,1 Blue Hill Plaza,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.0477,-74.006621,2021-07-15T00:00:00.000,162382,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.006621, 41.0477]}",530,1552,628
ELEC,ROSEWOOD PLAZA STATION 3,New Karner Rd & Watervliet Shaker Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.742672,-73.83933,2021-07-15T00:00:00.000,181718,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.83933, 42.742672]}",834,42,2030
ELEC,NATIONAL GRID BONNER HALL.,Putnam Way,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.001813,-78.788469,2021-07-15T00:00:00.000,162387,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.788469, 43.001813]}",304,163,2041
ELEC,2702 Queens Plaza South - Tesla Destination,2702 Queens Plaza S,,Long Island City,NY,11101,,718-864-2992  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,6.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.749893,-73.939758,2020-11-03T00:00:00.000,150653,2021-03-11 23:22:17,P,,,2019-09-30T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.939758, 40.749893]}",196,873,2137
ELEC,Prime Parking Systems - 155 E 68th Street - Tesla Destination,155 E 68th St,,New York,NY,10065,,212-327-2626  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,40.768032,-73.963983,2020-11-03T00:00:00.000,115024,2021-03-11 23:22:17,P,,,2016-01-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.963983, 40.768032]}",749,,2095
ELEC,Quik Park Armory Parking Inc. - Tesla Destination,172 Vanderbilt,,Brooklyn,NY,11205,,718-222-9427  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,2.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,40.692372,-73.969893,2020-11-03T00:00:00.000,114891,2021-03-11 23:22:17,P,,,2017-03-01T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.969893, 40.692372]}",894,883,2090
ELEC,PICOTTE 22 CORPORATE 2,22 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.681545,-73.768265,2021-07-15T00:00:00.000,181108,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.768265, 42.681545]}",834,48,2030
